FID;CODIGO;CAPACIDAD_NOMINAL;FASES;COOR_GPS_LON;COOR_GPS_LAT;MUNICIPIO;UBICACION;CIRCUITO;PROPIETARIO_1;EQUIPO_PADRE;FID_EQUIPO_PADRE
31254915;CAUQ0321;75;RST;-75,64632478;4,515760573;CALARCÁ;BA VL TATIANA II ET;208-25-;EDEQ;S-286;31254899
31254916;CAUQ0260;75;RS;-75,64934837;4,518739013;CALARCÁ;BA CHAMBRANAS MZ 3 CS 5;208-25-;EDEQ;S-1252;31254900
31254917;CAUQ0247;112,5;RST;-75,65655619;4,513475469;CALARCÁ;BARRIO ECOMAR;208-25-;EDEQ;S-298;31254889
31254918;CARN0805;75;RST;-75,65422711;4,507724843;CALARCÁ;AV CENTENARIO # 6-200 CALARCA;208-25-;PARTICULAR;S-1247;31254885
31254919;CAUQ0241;30;RST;-75,65473738;4,516278921;CALARCÁ;CL 15 CR 16;208-25-;EDEQ;C-0696;39767231
31254920;CAUQ0198;50;RS;-75,64557096;4,525285761;CALARCÁ;CR 27A 30 510;208-25-;EDEQ;S-282;39554372
31254922;CAUN0359;150;RST;-75,64330537;4,530765106;CALARCÁ;SUPERCUNDI  CL 39 CR 29;208-25-;PARTICULAR;C-0099;31254882
31254923;CAUQ0176;50;RS;-75,64573025;4,532213667;CALARCÁ;BA GOMEZ;208-22-;EDEQ;C-0188;31013213
31254924;CAUQ0216;150;RST;-75,65001165;4,520893731;CALARCÁ;BA VERACRUZ IV ET;208-25-;EDEQ;S-287;39656198
31254925;CARP0072;45;RST;-75,66221092;4,502643527;CALARCÁ;VDA LA BELLA FCA GAVIOTAS;208-25-;PARTICULAR;S-1247;31254885
31254926;CAUQ0234;112,5;RST;-75,6570641;4,516784334;CALARCÁ;BA VALDE PE?AS MZ 8 CS 9;208-25-;EDEQ;S-288;31254898
31254927;CAUQ0197;75;RS;-75,64543056;4,525842311;CALARCÁ;CR 27A 30 559;208-25-;EDEQ;S-282;39554372
31254928;CAUP0238;45;RST;-75,65431357;4,516033093;CALARCÁ;CL 15 35 25;208-25-;PARTICULAR;C-0696;39767231
31254929;CAUQ0268;150;RST;-75,64751655;4,517594501;CALARCÁ;L CARLOS GALAN MZ J CS 1;208-25-;EDEQ;S-286;31254899
31254930;CARQ0088;25;RS;-75,6541974;4,507717553;CALARCÁ;KM 2 VIA AL VALLE;208-25-;EDEQ;S-1247;31254885
31254931;CAUQ0215;150;RST;-75,65045015;4,520535697;CALARCÁ;BA VERACRUZ;208-25-;EDEQ;S-287;39656198
31254932;CAUQ0236;112,5;RST;-75,65822992;4,514392736;CALARCÁ;BA VALDEPE?AS MZ E CS 1;208-25-;EDEQ;S-288;31254898
31254935;CAUQ0196;75;RST;-75,64406191;4,526282621;CALARCÁ;CR 27 31 41;208-25-;EDEQ;S-282;39554372
31254936;CAUQ0228;75;RS;-75,65486844;4,516969862;CALARCÁ;CRA 34A 13B 14 CENT SALUD;208-25-;EDEQ;C-0696;39767231
31254937;CAUQ0213;25;RT;-75,64953106;4,520664964;CALARCÁ;AV COLON 18 03;208-25-;EDEQ;C-0230;39554486
31254938;CAUQ0202;112,5;RST;-75,64538351;4,522582336;CALARCÁ;CR 27 24 37;208-25-;EDEQ;C-0205;31254880
31254940;CAUQ0233;75;RT;-75,65560938;4,517195521;CALARCÁ;BA BALCONES MZ C CS 8;208-25-;EDEQ;S-288;31254898
31254942;CAUP0255;75;RST;-75,65001156;4,517264942;CALARCÁ;BA RINCON DEL BOSQUE;208-25-;PARTICULAR;S-2153;31254886
31254943;CAUQ0194;75;RS;-75,64379994;4,526652753;CALARCÁ;CR 27 33 08;208-25-;EDEQ;C-0205;31254880
31254944;CAUQ0310;150;RST;-75,6566799;4,508704211;CALARCÁ;COLEGIO CIUDADELA DEL SUR;208-25-;EDEQ;S-269;31254888
31254945;CAUQ0249;75;RST;-75,65347432;4,515874138;CALARCÁ;BA PQ INDUSTRIAL LOTE 35;208-25-;EDEQ;C-0696;39767231
31254947;CAUP0257;37,5;RT;-75,65022321;4,518664804;CALARCÁ;AVE COLON 15 70;208-25-;PARTICULAR;S-1252;31254900
31254948;CAUQ0205;75;RST;-75,64630332;4,523462879;CALARCÁ;AV COLON 22 156;208-25-;EDEQ;C-0116;31254883
31254949;CAUQ0181;50;SN;-75,64396801;4,531409191;CALARCÁ;CL 39 CR 29 38 57;208-25-;EDEQ;C-0099;31254882
31254950;CAUQ0214;37,5;RS;-75,65000585;4,520174109;CALARCÁ;AV COLON MZ B CS 19;208-25-;EDEQ;S-287;39656198
31254952;CAUQ0303;112,5;RST;-75,65447887;4,512573677;CALARCÁ;URB. TERRA QUIMBAYA;208-25-;EDEQ;S-269;31254888
31254953;CAUQ0173;75;ST;-75,64450315;4,533208372;CALARCÁ;CL 41 31 04;208-25-;EDEQ;C-0099;31254882
31254954;CAUN0354;75;RST;-75,64904809;4,521645788;CALARCÁ;AVDA COLON TIENDA ARA;208-25-;PARTICULAR;C-0230;39554486
31254955;CARQ0078;37,5;RS;-75,65915676;4,502403411;CALARCÁ;VR LA BELLA FC LA PERLA;208-25-;EDEQ;S-1247;31254885
31254958;CAUN0364;112,5;RST;-75,64594609;4,536956643;CALARCÁ;ALTOS DEL RIO;208-25-;EDEQ;S-2061;31254893
31254959;CAUQ0210;75;SR;-75,64979502;4,522028768;CALARCÁ;JARDINES;208-25-;EDEQ;C-0230;39554486
31254961;CAUQ0265;50;RT;-75,64678407;4,520859317;CALARCÁ;BA LA ESPERANZA;208-25-;EDEQ;SPR-060;39635322
31254962;CAUQ0218;150;RST;-75,65283807;4,520617255;CALARCÁ;BA VERACRUZ I ET;208-25-;EDEQ;S-287;39656198
31254963;CAUQ0270;75;RT;-75,6485648;4,52059716;CALARCÁ;BA EL POPULAR;208-25-;EDEQ;C-0409;31254877
31254964;CAUQ0312;75;RST;-75,64636681;4,516375398;CALARCÁ;BA VL TATIANA 2 MNZ A 1;208-25-;EDEQ;S-286;31254899
31254965;CAUQ0220;150;RST;-75,65429141;4,51907151;CALARCÁ;BA VERACRUZ MZ 9 CS 35;208-25-;EDEQ;S-287;39656198
31254966;CAUQ0230;50;RS;-75,65577678;4,515889519;CALARCÁ;BA BALCONES MZ 2 CS 1;208-25-;EDEQ;S-1356;31254901
31254967;CAUQ0207;150;RST;-75,64752321;4,52245459;CALARCÁ;AV COLON 21 66;208-25-;EDEQ;C-0116;31254883
31254971;CAUN0349;45;RST;-75,65139925;4,520720187;CALARCÁ;PLAZUELA DE VERACRUZ;208-25-;EDEQ;S-287;39656198
31254972;CAUQ0219;225;RST;-75,65294011;4,520030738;CALARCÁ;BA VERACRUZ MZ 8 CS 22;208-25-;EDEQ;S-287;39656198
31254973;CAUQ0223;10;RS;-75,65181113;4,518925375;CALARCÁ;GLORIETA AV COLON;208-25-;EDEQ;R-053;31254903
31254974;CARQ0557;25;RT;-75,65258313;4,510951724;CALARCÁ;JARDIN BOTANICO;208-25-;EDEQ;C-0654;39372347
31254975;CAUQ0266;112,5;RST;-75,64723793;4,518646242;CALARCÁ;LUIS CARLOS GALAN;208-25-;EDEQ;S-286;31254899
31254976;CAUQ0186;75;RST;-75,64457682;4,528747128;CALARCÁ;CR 29 CL 35 EQ;208-25-;EDEQ;C-0099;31254882
31254977;CAUQ0245;75;RST;-75,65506204;4,513786232;CALARCÁ;BA LAURELES MZ I CS 4;208-25-;EDEQ;C-0696;39767231
31254978;CAUN0355;75;RST;-75,65539481;4,514979308;CALARCÁ;URB BALCONES MNZ 6 LOTE 30A;208-25-;PARTICULAR;C-0696;39767231
31254980;CARP0086;112,5;RST;-75,65468453;4,506436588;CALARCÁ;PARADOR DE CAMIONEROS COLFECAR;208-25-;PARTICULAR;S-1247;31254885
31254982;CAUQ0243;50;RS;-75,65439384;4,514603068;CALARCÁ;BA LAURELES;208-25-;EDEQ;C-0696;39767231
31254983;CAUQ0307;150;RST;-75,65509681;4,510275932;CALARCÁ;BALCONES DE LA VILLA MZ 9 CS 1;208-25-;EDEQ;S-269;31254888
31254984;CAUQ0267;112,5;RST;-75,64731999;4,518148283;CALARCÁ;L CARLOS GALAN MZ C CS 1;208-25-;EDEQ;S-286;31254899
31254985;CAUQ0187;45;RST;-75,64426409;4,52790847;CALARCÁ;CRA 28 31-100 BRR. ORTEGA;208-25-;EDEQ;C-0099;31254882
31254986;CAUQ0336;37,5;ST;-75,64446168;4,533223658;CALARCÁ;CL 41N 31 04;208-25-;EDEQ;C-0099;31254882
31254989;CAUQ0203;37,5;RS;-75,64507441;4,522184853;CALARCÁ;B. CRISTO REY MNZ A # 18;208-25-;EDEQ;C-0205;31254880
31254991;CAUQ0178;25;ST;-75,64792485;4,537151328;CALARCÁ;ALTO DEL RIO FC EL TOPACIO;208-22-;EDEQ;S-1340;31254891
31254992;CAUQ0217;225;RST;-75,65199194;4,521208631;CALARCÁ;BA VERACRUZ MZ 5 CS 1;208-25-;EDEQ;S-287;39656198
31254993;CAUQ0246;75;RST;-75,6558503;4,513297795;CALARCÁ;BARRIO ECOMAR;208-25-;EDEQ;S-298;31254889
31254994;CAUQ0232;37,5;RS;-75,65597235;4,516303048;CALARCÁ;BA BALCONES MZ 8 CS 48;208-25-;EDEQ;S-1356;31254901
31254995;CAUQ0309;75;RST;-75,655462;4,509168302;CALARCÁ;BALCONES DE LA VILLA MZ 15 CS 1;208-25-;EDEQ;S-269;31254888
31254996;CAUQ0263;25;RS;-75,6483801;4,519601353;CALARCÁ;BA MARGARITAHORMAZA;208-25-;EDEQ;SPR-060;39635322
31254997;CAUQ0261;112,5;RST;-75,64845796;4,519400812;CALARCÁ;BA MARGARITAHORMAZA;208-25-;EDEQ;SPR-060;39635322
31254998;CAUQ0184;112,5;RST;-75,64516089;4,530407185;CALARCÁ;BA SANTANDER CRA 31A;208-25-;EDEQ;C-0099;31254882
31255001;CARN0783;5;RT;-75,66040387;4,505446128;CALARCÁ;VR AGUACATAL PARQUE ECOLOGICO CRQ;208-25-;EDEQ;S-940;31472281
31255002;CAUQ0227;37,5;ST;-75,65531524;4,516973453;CALARCÁ;CL 13A 34A 03;208-25-;EDEQ;S-288;31254898
31255005;CAUQ0248;150;RST;-75,65586351;4,512993161;CALARCÁ;BA LAURELES MNZ 2  16;208-25-;EDEQ;C-0696;39767231
31255007;CAUP0175;30;RST;-75,6453518;4,533632243;CALARCÁ;FC LA GRECIA CALARCA;208-25-;PARTICULAR;S-2061;31254893
31255008;CAUP0172;45;RST;-75,64391183;4,532940506;CALARCÁ;CO LA TERRAZAS;208-25-;EDEQ;C-0099;31254882
31255009;CAUN0357;75;RST;-75,6552547;4,515227642;CALARCÁ;CND TORRES DE LAURELES MZ 7 LOT 43 PARQ INDUST;208-25-;EDEQ;C-0696;39767231
31255010;CAUP0177;25;SR;-75,64864389;4,537069586;CALARCÁ;FC EL TOPACIO;208-22-;PARTICULAR;S-1340;31254891
31255011;CAUQ0306;112,5;RST;-75,65486577;4,510963448;CALARCÁ;BALCONES DE LA VILLA MZ 6 CS 1;208-25-;EDEQ;S-269;31254888
31255012;CAUQ0323;45;RST;-75,65325926;4,518056957;CALARCÁ;BA VL GRANDE MZ B CS 41;208-25-;EDEQ;S-1092;31254884
31255014;CARP0098;15;RST;-75,6525693;4,513880767;CALARCÁ;FC EL BALCON;208-25-;PARTICULAR;C-0654;39372347
31255017;CAUQ0304;112,5;RST;-75,65486442;4,511650512;CALARCÁ;BA PLAZUELA DE LA VILLA MZ H CS 1;208-25-;EDEQ;S-269;31254888
31255018;CARQ0073;75;RST;-75,66161307;4,502958772;CALARCÁ;URB MILCIADES SEGURA;208-25-;EDEQ;S-1247;31254885
31255019;CAUQ0193;50;RT;-75,64342764;4,527696167;CALARCÁ;CRA 27 # 34-35;208-25-;EDEQ;C-0205;31254880
31255020;CAUQ0204;150;RST;-75,64463111;4,524516372;CALARCÁ;CR 27 30 00;208-25-;EDEQ;C-0205;31254880
31255021;CARQ0096;75;RS;-75,6517603;4,509774859;CALARCÁ;COLICEO DE FERIAS CALARCA;208-25-;EDEQ;C-0654;39372347
31255022;CARP0097;45;RST;-75,65179991;4,509787594;CALARCÁ;JARDIN BOTANICO CALARCA;208-25-;PARTICULAR;C-0654;39372347
31255023;CARP0090;45;RST;-75,65315835;4,508393535;CALARCÁ;INSTITUTO NAL DE VIAS;208-25-;PARTICULAR;S-856;31254895
31255024;CAUP0253;75;RST;-75,65233954;4,513907436;CALARCÁ;CON RESIDENCIAL BIOMA;208-25-;PARTICULAR;C-0654;39372347
31255026;CAUQ0269;75;RT;-75,64664306;4,519273366;CALARCÁ;CL 18 CR 30;208-25-;EDEQ;SPR-060;39635322
31255027;CAUP0242;45;RST;-75,6543584;4,514760301;CALARCÁ;CL 14 CR 35;208-25-;PARTICULAR;C-0696;39767231
31255028;CAUQ0201;75;RT;-75,6447163;4,524258893;CALARCÁ;AV COLON CR 27;208-25-;EDEQ;C-0205;31254880
31255030;CARP0074;5;RS;-75,66056541;4,503434961;CALARCÁ;VDALA BELLA FCA LA PANDORA;208-25-;PARTICULAR;S-1247;31254885
31255031;CAUQ0244;75;RST;-75,65500829;4,514092594;CALARCÁ;BA LAURELES MZ D CS 11;208-25-;EDEQ;C-0696;39767231
31255032;CARQ0079;30;RST;-75,6576079;4,504915408;CALARCÁ;VR LA BELLA FC AGUACATAL;208-25-;EDEQ;S-1247;31254885
31255033;CAUP0179;75;RST;-75,6479661;4,536789797;CALARCÁ;FC EL PARAISO;208-22-;PARTICULAR;S-1340;31254891
31255035;CARP0093;25;RT;-75,65290734;4,509614392;CALARCÁ;COOP. DE MOTORISTAS EL CACIQUE;208-25-;PARTICULAR;C-0654;39372347
31255039;CAUQ0308;75;RST;-75,6553179;4,509614612;CALARCÁ;BALCONES DE LA VILLA MZ 12 CS 1;208-25-;EDEQ;S-269;31254888
31255040;CAUQ0235;112,5;RST;-75,65744085;4,515291607;CALARCÁ;BA VALDEPE?AS MZ K CS 1;208-25-;EDEQ;S-288;31254898
31266631;ARRP0191;25;RT;-75,73357444;4,521560227;ARMENIA;FC EL OASIS VDA INDIA;111-22-;PARTICULAR;S-2430;46916401
31266632;MOUN0168;112,5;RST;-75,75513325;4,559498024;MONTENEGRO;ALAMOS DE POPORO MONTENEGRO;303-24-;EDEQ;S-945;31072341
31266633;ARRQ0189;10;RT;-75,73488446;4,523909052;ARMENIA;VR LA INDIA FC BETANIA;111-22-;EDEQ;S-2430;46916401
31266634;ARRP0190;30;RST;-75,73708341;4,524898386;ARMENIA;FC VL ANDRES VR GUAYABAL;111-22-;PARTICULAR;S-2430;46916401
31266636;ARRP0186;15;RST;-75,72969349;4,519839899;ARMENIA;FC LA NUBIA VR INDIA;111-22-;EDEQ;S-2430;46916401
31266637;ARRP0192;15;RST;-75,73351011;4,521550664;ARMENIA;VDA LA INDIA FC LA TULIA;111-22-;PARTICULAR;S-2430;46916401
31266642;QUUN0125;15;RS;-75,76648504;4,620832375;QUIMBAYA;TOLEDO BULEVAR ENSEGUIDA DEL CEMENTERIO NUESTRA SE;304-24-;EDEQ;S-336;30876703
31214956;ARUQ1492;75;RST;-75,69250784;4,518756161;ARMENIA;BRR LA ISABELA MZ 2 CS 1;110-25-;EDEQ;C-0631;37148914
31214957;ARUQ1498;150;RST;-75,69601165;4,518510641;ARMENIA;BA LA ISABELA MZ 22 CS 13;110-25-;EDEQ;C-0834;46347856
31214958;ARUP1456;400;RST;-75,69027781;4,519940705;ARMENIA;CR 19 50A 08;110-25-;PARTICULAR;C-0089;31214942
31214960;ARUQ2018;75;RST;-75,6921065;4,521361765;ARMENIA;CL 50  22 69;110-25-;EDEQ;C-0548;31214940
31214961;ARUQ1484;112,5;RST;-75,69848532;4,521376692;ARMENIA;BA SAN FRANCISCO MZ I CS 22;110-25-;EDEQ;S-1904;31214945
31214962;ARUQ1485;75;RST;-75,69860252;4,52180182;ARMENIA;BA SAN FRANCISCO MZ H CS 1;110-25-;EDEQ;S-1904;31214945
31214964;ARUP1690;112,5;RST;-75,70299229;4,518004128;ARMENIA;URB LA ARCADIA MZ 15 CS 1;110-25-;PARTICULAR;S-162;39417909
31214966;ARUQ1499;75;RST;-75,69675149;4,519328414;ARMENIA;BRR LA ISABELA MZ 34 CS 12;110-25-;EDEQ;C-0834;46347856
31214967;ARUQ1481;15;RST;-75,69636154;4,522111241;ARMENIA;BRR EL RECUERDO CASA 34;110-25-;EDEQ;S-1504;31214950
31214968;ARUN2400;225;RST;-75,69328311;4,520829729;ARMENIA;CLL 50 ANTES FERIA DE LOS PLATANOS;110-25-;PARTICULAR;S-1635;31214944
31214969;ARUP2133;30;RST;-75,69895571;4,519869632;ARMENIA;CL 50A 30A 05 RADIO BASE LOS NARANJOS;110-25-;PARTICULAR;S-1615;31214946
31214971;ARUP1687;112,5;RST;-75,70064969;4,518227488;ARMENIA;URB LA ARCADIA MZ 3 CS 1;110-25-;PARTICULAR;S-162;39417909
31214972;ARUP1689;112,5;RST;-75,70217271;4,517912163;ARMENIA;URB LA ARCADIA MZ 11 CS 14;110-25-;PARTICULAR;S-162;39417909
31214973;ARUQ1466;75;RST;-75,69289563;4,521840618;ARMENIA;CL 50  24 24;110-25-;EDEQ;C-0548;31214940
31214974;ARUP1688;112,5;RST;-75,70218509;4,518031522;ARMENIA;URBA LA ARCADIA MZ 22 CS 8;110-25-;PARTICULAR;S-162;39417909
31214975;ARUQ1470;50;ST;-75,69407353;4,521575277;ARMENIA;CL 50 MZ A LT 2 BRR JESUS M OCAMPO;110-25-;EDEQ;C-0548;31214940
31214976;ARUQ1474;112,5;RST;-75,6953487;4,520372621;ARMENIA;BRR VERACRUZ  MZ N CS 4;110-25-;EDEQ;S-2223;31214948
31214977;ARUN2559;75;RST;-75,6913891;4,521067476;ARMENIA;CALLE 50#21-98;110-25-;PARTICULAR;S-2222;31214953
31214978;ARUP1487;45;RST;-75,69017274;4,519299533;ARMENIA;CR 19 51 25;110-25-;PARTICULAR;S-130;31214943
31214979;ARUQ1496;150;RST;-75,69476107;4,518628487;ARMENIA;BRR LA ISABELA MZ 8 CS 1;110-25-;EDEQ;C-0834;46347856
31214980;ARUP1500;225;RST;-75,69820223;4,517696661;ARMENIA; URB.VIILA BLQ 5 AV TIGREROS;110-25-;PARTICULAR;S-2395;39400438
31214981;ARUQ1477;112,5;RST;-75,69654713;4,521156014;ARMENIA;URB VL CLAUDIA MZ B CS 1;110-25-;EDEQ;S-1504;31214950
31214982;ARUP1464;50;RST;-75,69254425;4,521396055;ARMENIA;CL 50 23 34 CARCEL MUJERES;110-25-;PARTICULAR;C-0548;31214940
31214983;ARUQ1482;75;RST;-75,69782795;4,520771529;ARMENIA;VLL CLAUDIA CL 50 MZ H CS 1;110-25-;EDEQ;S-1504;31214950
31214984;ARUP1532;75;RST;-75,68835209;4,52074703;ARMENIA;CL 48 CR 19 LC 3;110-25-;PARTICULAR;C-0089;31214942
31214985;ARUQ1489;15;RT;-75,69201666;4,518870937;ARMENIA;BRR LA ISABELA CR 20 MZ 2 CS 7;110-25-;EDEQ;C-0631;37148914
31214986;ARUP1491;112,5;RST;-75,69168652;4,518154297;ARMENIA;COLOSEO DEL SUR;110-25-;PARTICULAR;C-0631;37148914
31214987;ARUQ1483;150;RST;-75,69843568;4,520950788;ARMENIA;BA SAN FRANCISCO MZ A CS 30;110-25-;EDEQ;S-1904;31214945
31214988;ARUQ1471;50;RS;-75,69528164;4,521529677;ARMENIA;BR JESUS MARIA OCAMPO MZ 5 CS 34;110-25-;EDEQ;C-0548;31214940
31214989;ARUP2202;15;RT;-75,68865796;4,520489965;ARMENIA;CRA 19 # 48 - 43;110-25-;PARTICULAR;C-0089;31214942
31214990;ARUP2046;75;RST;-75,69996974;4,518133979;ARMENIA;URB MARAVELEZ MNZ A CASA 1;110-25-;PARTICULAR;S-162;39417909
31214991;ARUQ0678;30;RST;-75,69067809;4,519305928;ARMENIA;CRA 19  51 47 AGOFER;110-25-;EDEQ;C-0089;31214942
31214993;ARUP1495;75;RST;-75,69406631;4,518265537;ARMENIA;BA LA ISABELA MZ 9 CS 5;110-25-;PARTICULAR;C-0834;46347856
31214994;ARUQ2073;37,5;RS;-75,69774194;4,518624243;ARMENIA;CON ALTOS DE  LA ISABELA MNZ 31 C 4;110-25-;EDEQ;C-0834;46347856
31214995;ARUQ1479;30;RST;-75,69752957;4,52135136;ARMENIA;ED SERRANIAS MZ B CS 3;110-25-;EDEQ;S-1504;31214950
31214996;ARUP1478;112,5;RST;-75,69718;4,520902282;ARMENIA;ED EL NARANJAL CL 50 30 13;110-25-;PARTICULAR;S-1504;31214950
31214997;ARUQ1531;30;RST;-75,6883169;4,520775892;ARMENIA;CR 19 48 EQ;110-25-;EDEQ;C-0089;31214942
31214998;ARUQ1476;37,5;RT;-75,69651851;4,5215221;ARMENIA;URB SERRANIAS MZ 9 CS 1;110-25-;EDEQ;S-1504;31214950
31214999;ARUQ2079;75;ST;-75,6948637;4,520557023;ARMENIA;NUEVO MILENIO MZ L CS 4;110-25-;EDEQ;S-2223;31214948
31215000;ARUP1461;15;RST;-75,69094301;4,520685111;ARMENIA;CL 50 21 31;110-25-;EDEQ;C-0548;31214940
31215001;ARUQ1231;45;RST;-75,69185133;4,518178119;ARMENIA;BA ISABELA MZ 3 CS 6;110-25-;EDEQ;C-0631;37148914
31215002;ARUQ1497;75;RST;-75,69558195;4,518038809;ARMENIA;BRR LA ISABELA MZ 29 CS 11;110-25-;EDEQ;C-0834;46347856
31215003;ARUP1465;112,5;RST;-75,69302614;4,520953995;ARMENIA;CLL 50 24 05 PLAZA EL RETIRO;110-25-;EDEQ;S-1635;31214944
31215004;ARUQ1472;75;RT;-75,69515673;4,521368517;ARMENIA;BA JESUS MARIA OCAMPO MZ 7 CS 1;110-25-;EDEQ;C-0548;31214940
31215005;ARUQ1486;112,5;RST;-75,69847727;4,520393068;ARMENIA;CL 50  29 29;110-25-;EDEQ;S-1615;31214946
31215006;ARUQ1480;112,5;RST;-75,69763617;4,521667981;ARMENIA;CL 48 MZ B9 BLQS DE SERRANIAS;110-25-;EDEQ;S-1504;31214950
31215007;ARUP1244;15;RS;-75,69810911;4,517872773;ARMENIA;BLOQS DE LA VILLA AV TIGREROS;110-25-;PARTICULAR;S-2395;39400438
31215008;ARUQ1459;45;RST;-75,69074323;4,520577146;ARMENIA;CL 50 21 09;110-25-;EDEQ;C-0548;31214940
31215009;ARUQ1473;75;RST;-75,69582221;4,52102354;ARMENIA;VL CLAUDIA MZ A CS 1;110-25-;EDEQ;S-2223;31214948
31215010;ARUN2421;75;RST;-75,69222346;4,519079265;ARMENIA;ESTACION POLINAL BRR LA ISABELA MZ 26 CS 5;110-25-;PARTICULAR;C-0631;37148914
31215011;ARUQ1455;75;RST;-75,68950247;4,519796376;ARMENIA;CR 19  50 13;110-25-;EDEQ;C-0089;31214942
31215012;ARUQ1493;112,5;RST;-75,69280458;4,519036985;ARMENIA;BRR LA ISABELA MZ 27 CS 4;110-25-;EDEQ;S-2192;31214949
31215013;ARUQ2268;75;ST;-75,69537109;4,521864347;ARMENIA;BRR JESUS M. OCAMPO MNZ 2  C  1;110-25-;EDEQ;C-0548;31214940
31215014;ARUQ1475;75;RST;-75,6940421;4,520577146;ARMENIA;B/NUEVO MILENIO MZ C CASA 4;110-25-;EDEQ;S-2223;31214948
31227479;ARUQ1404;75;RST;-75,69679389;4,513122185;ARMENIA;BOSQUES DEL PI?AR MZ 12 CS 154;110-22-;EDEQ;C-0518;31337211
31227480;ARUQ1390;112,5;RST;-75,69323098;4,511291905;ARMENIA;BOSQ PINARES MZ 8 CS 64;110-22-;EDEQ;S-1609;31227472
31227481;ARUQ1385;150;RST;-75,69234184;4,514622529;ARMENIA;BOSQ PINARES MZ 4 CS 176;110-22-;EDEQ;S-1608;31227466
31227482;ARUN2575;75;RST;-75,69739587;4,514426976;ARMENIA;CRA 18 # 60-59 IMPORTACIONES GELA;110-22-;PARTICULAR;C-0328;31227459
31227483;ARRQ0314;5;RT;-75,69959702;4,503242623;ARMENIA;VR SAN PEDRO FC LA MORELIA;110-22-;EDEQ;S-186;31227462
31227484;ARUP1255;500;RST;-75,69543388;4,515841683;ARMENIA;TRILLADORA LOS ANDES CRA 18 57-35;110-22-;PARTICULAR;S-1729;31227467
31227486;ARUQ1401;150;RST;-75,69648757;4,512188619;ARMENIA;BOSQ PINARES MZ 12 CS 18;110-22-;EDEQ;C-0518;31337211
31227487;ARUQ1393;150;RST;-75,69365844;4,5124707;ARMENIA;BOSQ PINARES MZ 8 CS 230;110-22-;EDEQ;S-1609;31227472
31227488;ARUQ1909;75;RST;-75,70016581;4,504955076;ARMENIA;SIMON BOLIVAR MZ 2 CS 4;110-22-;EDEQ;C-0812;46195790
31227489;ARUQ1408;75;RST;-75,69921028;4,511975936;ARMENIA;PORTAL PINARES MZ 5 CS 1;110-22-;EDEQ;S-189;31227475
31227490;ARUN2504;112,5;RST;-75,69866077;4,51388063;ARMENIA;FLEXIEXPRES FRENTE AL ESTADIO CRA 18;110-22-;EDEQ;C-0524;31324386
31227491;ARUQ1403;30;RST;-75,69671325;4,512891498;ARMENIA;BOSQ PINARES MZ 12 CS 137;110-22-;EDEQ;C-0518;31337211
31227492;ARUP1248;800;RST;-75,69170611;4,51638059;ARMENIA;TRILLADORA EUROPA;110-22-;PARTICULAR;S-138;39767941
31227493;ARUP1247;112,5;RST;-75,69635853;4,511359358;ARMENIA;BOSQ PINARES MZ 11 CS 37;110-22-;PARTICULAR;C-0518;31337211
31227494;ARUQ1395;150;RST;-75,69514536;4,511231378;ARMENIA;BOSQ.PINARES MZ 9 CS 90;110-22-;EDEQ;C-0518;31337211
31227495;ARUQ1391;150;RST;-75,69344351;4,5118031;ARMENIA;BOSQ PINARES MZ 8 CS 128;110-22-;EDEQ;S-1609;31227472
31227496;ARUQ1378;75;RST;-75,68923612;4,514916716;ARMENIA;BA LA CASTILLA CR 13 52 48;110-22-;EDEQ;S-1650;31227473
31227497;ARUQ1907;150;RST;-75,69908229;4,505345374;ARMENIA;BRR SIMON BOLIVAR MZN 8 4;110-22-;EDEQ;C-0812;46195790
31227498;ARUQ1910;50;RT;-75,69480514;4,508698482;ARMENIA;BRR CAÑAS GORDAS MZN 3 16;110-22-;EDEQ;S-186;31227462
31227499;ARRP0318;15;RST;-75,70407929;4,497126164;ARMENIA;VR SAN PEDRO FC LOS ANGELES;110-22-;PARTICULAR;S-186;31227462
31227500;ARUQ1382;150;RST;-75,69186107;4,513060315;ARMENIA;BOSQ PINARES MZ 3 CS 124;110-22-;EDEQ;S-1608;31227466
31227501;ARUQ1394;112,5;RST;-75,69436158;4,510788703;ARMENIA;BOSQ PINARES MZ 9 CS 35;110-22-;EDEQ;C-0518;31337211
31227502;ARUQ1383;150;RST;-75,69205004;4,513642885;ARMENIA;BOSQ PINARES MZ 4 CS 48;110-22-;EDEQ;S-1608;31227466
31227503;ARUQ1377;112,5;RST;-75,68969339;4,514628298;ARMENIA;CR 14 53 52;110-22-;EDEQ;S-1650;31227473
31227504;ARUQ1878;112,5;RST;-75,69682425;4,507082276;ARMENIA;SIMON BOLIVAR MZ 22 CS 20;110-22-;EDEQ;C-0812;46195790
31227505;ARUP1374;30;RST;-75,68864789;4,514438249;ARMENIA;CLL 51 13 37 CC CASTILLA;110-22-;EDEQ;C-0150;31227458
31227506;ARUQ1859;112,5;RST;-75,69556408;4,508939505;ARMENIA;BRR SIMON BOLIVAR MZN 30 1;110-22-;EDEQ;C-0812;46195790
31227507;ARUP1261;300;RST;-75,69652826;4,514959613;ARMENIA;CR 18 58 33;110-22-;EDEQ;C-0524;31324386
