FID;CODIGO;FASES;COOR_GPS_LON;COOR_GPS_LAT;CAPACIDAD_NOMINAL;MUNICIPIO;CIRCUITO;UBICACION;PROPIETARIO_1;TIPO
46686881;C-0844;RSTN;-75,71646716;4,63002454;630;FILANDIA;304-23-;;EDEQ;C
46686892;C-0842;RSTN;-75,71641863;4,630048463;630;FILANDIA;304-23-;;EDEQ;C
46686896;C-0843;RSTN;-75,71649408;4,630081285;630;FILANDIA;304-23-;;EDEQ;C
46916232;C-0839;RST;-75,78263876;4,457315885;630;LA TEBAIDA;101-22-;;EDEQ;C
46916229;C-0840;RST;-75,78271189;4,457354821;630;LA TEBAIDA;101-22-;;EDEQ;C
46916235;C-0841;RST;-75,7826815;4,457292143;630;LA TEBAIDA;101-22-;;EDEQ;C
46925544;C-0588;RST;-75,75027959;4,481741465;630;LA TEBAIDA;101-23-;VDA MURILLO FC PORVENIR CLARO DE LUNA;EDEQ;C
46926113;C-0936;RST;-75,66203549;4,548271436;630;ARMENIA;113-23-;CRA 15 4N 77 NUEVA CECILIA;EDEQ;C
46926147;C-0937;RST;-75,66204194;4,548257338;630;ARMENIA;113-23-;CRA 15 4N 77 NUEVA CECILIA;EDEQ;C
46926152;C-0935;RST;-75,66197503;4,548254425;630;ARMENIA;113-23-;CRA 15 4N 77 NUEVA CECILIA;EDEQ;C
46912767;C-0944;RST;-75,68384093;4,54498443;630;ARMENIA;109-20-;BRR CENTENARIO MZ C CS 1;EDEQ;C
31032075;R-136;RST;-75,66679036;4,550072933;630;ARMENIA;113-23-;CRA 19 CONJUNTO PALMA DE CERA;EDEQ;R
30679641;R-138;RST;-75,63747411;4,529043054;630;CALARCÁ;208-24-;CLL 39 CRA 19;EDEQ;R
30926893;R-137;RST;-75,66156969;4,556588888;630;ARMENIA;113-26-;CR 19  CLL 19N;EDEQ;R
31204861;R-140;RST;-75,71542425;4,652467205;630;FILANDIA;304-22-;VRD LA CIMA FCA EL JARDIN;EDEQ;R
30841907;R-141;RST;-75,65755649;4,553141241;630;ARMENIA;112-22-;CLL 14N CRA 13;EDEQ;R
31340856;R-152;RST;-75,78273067;4,213104307;600;GÉNOVA;206-24-;CRA 12 CLL 11  GENOVA;EDEQ;R
30641613;R-055;RST;-75,68380961;4,591408393;630;CIRCASIA;303-27-;FC LA VENTANA VDA BUENAVISTA;EDEQ;R
30650823;R-076;RST;-75,68588267;4,543404009;630;ARMENIA;114-23-;CLL 22 34 09;EDEQ;R
30692242;R-037;RST;-75,77448334;4,637411674;630;QUIMBAYA;304-26-;VR JAZMIN MOTEL PARAISO DEL CO;EDEQ;R
30700492;R-066;RST;-75,68420827;4,540438206;630;ARMENIA;109-20-;CRA 27 CLL 24;EDEQ;R
30707266;R-021;RST;-75,62808767;4,608484248;630;SALENTO;112-35;RAMAL LAS AGUILAS;EDEQ;R
30709679;R-045;RST;-75,76999521;4,547771418;630;MONTENEGRO;316-22;VDA BARAYA FONDA EL CRUCERO;EDEQ;R
30736409;R-003;RST;-75,6672202;4,537065559;630;ARMENIA;109-29-;CR 13 CL 10 ESQ .;EDEQ;R
30766382;R-035;RST;-75,75119159;4,427951;630;ARMENIA;205-25-;VD PRIMAVERA FC CRISTALES;EDEQ;R
30817305;R-073;RST;-75,700776;4,520032218;630;ARMENIA;111-23-;BA BELLO HORIZONTE MZ 3 CS 24;EDEQ;R
30831195;R-068;RST;-75,64614221;4,574038333;630;ARMENIA;112-24-;AV BOLIVAR 46N 49;EDEQ;R
30856533;R-046;RST;-75,78025711;4,555240895;630;MONTENEGRO;303-23-;VDA BARAYA ENS ESC EL CASTILLO;EDEQ;R
31099151;R-030;RST;-75,69083578;4,508223387;630;ARMENIA;110-24-;CL 51 FTE JARDINES DE ARMENIA;EDEQ;R
30876708;R-011;RST;-75,76507518;4,621706709;630;QUIMBAYA;304-24-;CR 4 CL 18 ESQUINA;EDEQ;R
30888680;R-012;RSTN;-75,78542969;4,62558749;630;QUIMBAYA;304-27-;FRENTE A LAS HELICONIAS;EDEQ;R
30908719;R-058;RSTN;-75,65944927;4,676352982;630;FILANDIA;307-24-;CARRERA 8 CALLE 6 FILANDIA;EDEQ;R
30919710;R-049;RST;-75,71717039;4,430560481;630;CALARCÁ;206-25-;CR 11 13 113;EDEQ;R
30923548;R-060;RST;-75,6595173;4,541086035;630;ARMENIA;112-32;AV CENTENARIO CC CALIMA;EDEQ;R
30940316;R-077;RST;-75,70217324;4,535071848;630;ARMENIA;114-22-;AV CAMELLOS BRR VILLA LILIANA;EDEQ;R
30956948;R-074;RST;-75,68327058;4,53570371;630;ARMENIA;109-23-;BR RECREO MZ F;EDEQ;R
30994888;R-036;RST;-75,76956535;4,223180302;630;GÉNOVA;206-23-;VR EL RECREO FC EL BRILLANTE;EDEQ;R
31006830;R-042;RST;-75,7835194;4,347215756;630;BUENAVISTA;206-24-;VR LA MORABITA RAMAL MARIELA;EDEQ;R
31019144;R-065;RST;-75,68369826;4,642764189;630;FILANDIA;304-23-;VDA FACHADAS FCA LAS PALMAS;EDEQ;R
31266620;R-092;RST;-75,65644544;4,557560523;630;ARMENIA;112-22-;CLL 19N CRA 14 RENAULT;EDEQ;R
31058830;R-031;RSTN;-75,73202069;4,495746469;630;ARMENIA;101-23-;VIA EDEN MUEBLES ARISTIZABAL;EDEQ;R
31072351;R-009;RST;-75,75370748;4,564693798;630;MONTENEGRO;303-24-;CRA 8 CLL 22 MONTENEGRO;EDEQ;R
31072352;R-008;RST;-75,75351373;4,566680587;630;MONTENEGRO;303-24-;CRA 5 CLL 20;EDEQ;R
31089168;R-069;RST;-75,68057552;4,534309033;630;ARMENIA;109-28-;ESTACION DEL FERROCARRIL;EDEQ;R
31154609;R-034;RST;-75,6885038;4,394778008;630;CÓRDOBA;206-22-;BA LA ESPAÑOLA MZ 1 CASA 8;EDEQ;R
31133933;R-014;RST;-75,78498971;4,452132051;630;LA TEBAIDA;101-22-;CRA 9 CLL 8 y 9;EDEQ;R
31133934;R-013;RST;-75,78956964;4,451427694;630;LA TEBAIDA;101-22-;CRA 8 CLL 14 y 13;EDEQ;R
31194242;R-006;RST;-75,64175388;4,526341312;630;CALARCÁ;208-23-;CRA 24 CL 33;EDEQ;R
31205819;R-095;RST;-75,65188889;4,562188282;630;ARMENIA;112-33;GLORITA LOS ABORIGENES CRA 14;EDEQ;R
31205820;R-061;RST;-75,64755284;4,558989274;630;ARMENIA;112-33;BATALLON DE SERVICIOS;PARTICULAR;R
31227478;R-032;RST;-75,69692378;4,513507558;630;ARMENIA;110-22-;URB BOSQ.PINARES MZ 12 CS 188;EDEQ;R
30763371;R-057;RST;-75,61107978;4,614871382;630;SALENTO;307-25-;VD. LLANO GRANDE F. LA PALMITA;EDEQ;R
31133931;R-017;RST;-75,85279819;4,436384119;630;LA TEBAIDA;101-25-;HDA CHIPRE VDA LA HERRADURA;EDEQ;R
31266618;R-078;RST;-75,69179618;4,531419397;630;ARMENIA;110-23-;CAI SAN DIEGO;EDEQ;R
31266619;R-083;RST;-75,75945539;4,597998705;630;QUIMBAYA;304-25-;VR CARMELITA LA ESTACION;EDEQ;R
31266621;R-090;RST;-75,78851769;4,210023284;630;GÉNOVA;206-23-;CL 18 13A 20;EDEQ;R
30664717;R-063;RST;-75,68892877;4,521611505;630;ARMENIA;110-26-;BR ACACIAS MZ 9;EDEQ;R
31266615;R-085;RST;-75,67189724;4,439047612;630;CALARCÁ;206-22-;VR QBRADA NEGRA FC CHICHONERA;EDEQ;R
31266628;R-094;RST;-75,74880559;4,559816292;630;MONTENEGRO;303-28-;BA CENTENARIO CL 20 20 61;EDEQ;R
31133932;R-016;RST;-75,82056913;4,447895685;630;LA TEBAIDA;101-25-;VR LA POPA FC LA POPA;EDEQ;R
31266624;R-087;RST;-75,66619197;4,667193394;630;FILANDIA;307-24-;FRENTE AL CEMENTERIO FILANDIA;EDEQ;R
31266623;R-089;RST;-75,65737034;4,545060338;630;ARMENIA;208-28-;AVD. CENTENARIO COMANDO POLINA;EDEQ;R
30861361;R-098;RST;-75,66436144;4,575889273;630;CIRCASIA;303-25-;F LA ESPERANZA V LA CRISTALINA;EDEQ;R
31214954;R-099;RST;-75,69022956;4,520207307;630;ARMENIA;110-25-;CLL 50 20 07 - TRES ESQUINAS;EDEQ;R
30923549;R-101;RST;-75,66269157;4,536644426;630;ARMENIA;112-32;AV CENTENARIO ESC LA FLORIDA;EDEQ;R
30766381;R-103;RST;-75,77948887;4,420618643;630;LA TEBAIDA;205-25-;VD LA PRIMAVERA FC ALEJANDRÍA;EDEQ;R
30689160;R-104;RST;-75,70525235;4,491736601;630;ARMENIA;205-22-;FC VILLA GLORIA VDA MARMATO;EDEQ;R
30650824;R-108;RST;-75,69440672;4,542896122;630;ARMENIA;114-23-;B. LA PATRIA MZ 17 Y 18;EDEQ;R
30856532;R-106;RST;-75,82723848;4,545850159;630;MONTENEGRO;303-23-;VD CALLE LARGA FC LA HERMOSA;EDEQ;R
30940317;R-109;RST;-75,70168443;4,536940637;630;ARMENIA;114-22-;CR 27 FRENTE COND. STA SOFIA;EDEQ;R
31058831;R-110;RST;-75,75021189;4,481675173;630;ARMENIA;101-23-;VD MURILLO FC EL PORVENIR;EDEQ;R
30720546;R-113;RST;-75,70981142;4,52772566;630;ARMENIA;114-24-;PUESTO DE SALUD ALFONSO CORREA;EDEQ;R
30736410;R-115;RST;-75,66873466;4,530508813;630;ARMENIA;109-29-;AV CENTENARIO M. CRTISTINA ET1;EDEQ;R
31089167;R-118;RST;-75,69174966;4,531807366;630;ARMENIA;109-28-;DIAGONAL AL CAI San Diego;EDEQ;R
30777094;R-123;RST;-75,76020397;4,61124114;630;QUIMBAYA;304-25-;VDA TROCADEROS FCA LA ESMERALD;EDEQ;R
30763370;R-124;RST;-75,61056748;4,611211771;630;SALENTO;307-25-;VR LLANO GRANDE FCA EL PALMAR;EDEQ;R
30641612;R-127;RST;-75,66778033;4,597875921;630;CIRCASIA;303-27-;VR ALTO DE LA CRUZ FC LA ZULIA;EDEQ;R
30888679;R-128;RST;-75,78653629;4,624994629;630;QUIMBAYA;304-27-;VD KERMAN HOTEL LAS HELICONIAS;EDEQ;R
31013229;R-130;RST;-75,65396228;4,536833531;630;CALARCÁ;208-22-;VD FLORESTA TESORO CAMPESTRE;EDEQ;R
30876709;R-131;RST;-75,75999534;4,624655374;630;QUIMBAYA;304-24-;CRA 9 CLL 11;EDEQ;R
31109953;R-133;RST;-75,6817834;4,526743549;630;ARMENIA;110-23-;CRA 18 CLLS 35 Y 36;EDEQ;R
31109954;R-134;RST;-75,67879466;4,52941644;630;ARMENIA;110-23-;CRA 15 CLL 30 BRR URIBE;EDEQ;R
39339932;R-147;RST;-75,7199342;4,505477067;630;ARMENIA;101-23-;FCA EL CARMELO VDA SANTANA;PARTICULAR;R
31266630;R-005;RST;-75,66197043;4,533241302;630;CALARCÁ;208-26-;PUENTE LA MARIA;EDEQ;R
31194241;R-007;RST;-75,64427375;4,520268526;630;CALARCÁ;208-23-;CRA 25 22-109;EDEQ;R
31266611;R-015;RST;-75,78954746;4,433120803;630;LA TEBAIDA;101-25-;FCA LA PONDEROSA;EDEQ;R
31266612;R-025;RST;-75,69885236;4,51403378;630;ARMENIA;110-22-;FRENTE AL ESTADIO CENTENARIO;PARTICULAR;R
31032074;R-027;RST;-75,66743567;4,548806086;630;ARMENIA;113-23-;CLL 5NCRA 19 DIAG AL COLISEO;EDEQ;R
30841908;R-028;RST;-75,65556816;4,560217547;630;ARMENIA;112-22-;CLL 21N FTE AL 15-07;EDEQ;R
31154610;R-033;RST;-75,68467063;4,389465523;630;CÓRDOBA;206-22-;CR 11 15 06;EDEQ;R
30894792;R-039;RST;-75,66421529;4,543367135;630;ARMENIA;109-26-;CL 2 14 150;EDEQ;R
30919711;R-107;RST;-75,75210971;4,410115276;630;CALARCÁ;206-25-;VD CALLE LARGA HD EL DARIÉN;EDEQ;R
31006829;R-043;RST;-75,78703907;4,299253791;630;GÉNOVA;206-24-;FC EL BALSO VR LA TOPACIA;EDEQ;R
30994887;R-044;RST;-75,70619989;4,330259352;630;PIJAO;206-23-;CRA 6 VÍA A LA MAIZENA;EDEQ;R
30689162;R-048;RST;-75,70981106;4,47401574;630;ARMENIA;205-22-;CASERIO EL CAIMO;EDEQ;R
31254903;R-053;RST;-75,65012864;4,520034227;630;CALARCÁ;208-25-;URB VERACRUZ MNZ A CAS 1;EDEQ;R
30679640;R-059;RST;-75,63287505;4,52966938;630;CALARCÁ;208-24-;VIA A LA LINEA  LA  GLORIETA;EDEQ;R
30777095;R-064;RST;-75,77009415;4,618028293;630;QUIMBAYA;304-25-;URB EL CACIQUE ENTR LA GRANJA;EDEQ;R
31204862;R-067;RST;-75,70657263;4,65553645;630;FILANDIA;304-22-;VRD PAVAS CS LOTE PINOS;EDEQ;R
30780149;R-070;RST;-75,74002276;4,542254718;630;MONTENEGRO;114-25-;VR PANTANILLO FCA EL JALON;EDEQ;R
30930969;R-071;RST;-75,56905436;4,50268619;630;SALENTO;208-27-;VR BUENOS AIRES FC CANSA PERRO;EDEQ;R
31266616;R-075;RST;-75,73868918;4,536066613;630;ARMENIA;114-25-;VDA PANTANILLO PTO POLICIA;EDEQ;R
30689161;R-080;RST;-75,69550645;4,495922295;630;ARMENIA;205-22-;VR SAN PEDRO FC SAN MARTIN;EDEQ;R
31266614;R-081;RST;-75,57519778;4,635056556;630;SALENTO;307-25-;URB PALMARES DE LA VILLA MNZ 1;EDEQ;R
31266629;R-082;RST;-75,7186091;4,444671914;630;CALARCÁ;206-25-;VR CALLE LARGA FC TIERRA GRATA;EDEQ;R
31266627;R-084;RST;-75,64614124;4,616238666;630;CIRCASIA;303-27-;SEDE COOTRACIR VIA MONTENEGRO;EDEQ;R
31266625;R-088;RST;-75,63858784;4,598339887;630;CIRCASIA;307-23-;VR COLILLAS FC LA FLORESTA;EDEQ;R
31266622;R-091;RST;-75,66184907;4,543197942;630;ARMENIA;208-28-;CRA 13 CLL 11;EDEQ;R
30852242;R-097;RST;-75,63538096;4,513872005;630;CALARCÁ;205-23-;VD SANTO DOMINGO FC EL DELIRIO;EDEQ;R
31019145;R-100;RST;-75,67541264;4,646937038;630;FILANDIA;304-23-;FC BETULIA VDA LA CAUCHERA;EDEQ;R
30780148;R-105;RST;-75,74280119;4,547902579;630;MONTENEGRO;114-25-;F ARAUCA  V LA JULIA;EDEQ;R
31061441;R-111;RST;-75,78321184;4,460696015;630;LA TEBAIDA;101-24-;RESTAURANTE RANCHERITOS;EDEQ;R
30930970;R-114;RST;-75,59180274;4,528575191;630;SALENTO;208-27-;ANTIGÜO PARADOR EL OÁSIS;EDEQ;R
30700491;R-117;RST;-75,67833952;4,539332915;630;ARMENIA;109-20-;CR 25 19 35 B. SAN JOSÉ;EDEQ;R
30709680;R-122;RST;-75,7802332;4,523028116;630;MONTENEGRO;316-22;VR LA ESMERALDA FC LAS CAMELIA;EDEQ;R
30908720;R-126;RST;-75,65175106;4,676978605;630;FILANDIA;307-24-;ENTRADA FILANDIA FC ARENALES;EDEQ;R
30785229;R-132;RST;-75,67894596;4,545774502;630;ARMENIA;113-24-;CRA 18 CLLS 35 Y 36;EDEQ;R
30831196;R-135;RST;-75,6481012;4,571978352;630;ARMENIA;112-24-;CR 19  MUSEO QUIMBAYA;EDEQ;R
31254902;R-139;RST;-75,64914543;4,521164132;630;CALARCÁ;208-25-;AVENIDA COLON No 17-109;EDEQ;R
31332307;R-151;RST;-75,57742116;4,453565397;600;CALARCÁ;208-27-;CERRO CAMPANARIO;EDEQ;R
31080880;R-145;RST;-75,77077502;4,452817451;630;LA TEBAIDA;101-32;CANCHAS DE FUTBOL EL EDEN;EDEQ;R
30802469;R-047;RST;-75,66971114;4,544894001;630;ARMENIA;109-25-;CL 3 CS 23 02;EDEQ;R
31080879;R-022;RST;-75,78900725;4,449536261;630;LA TEBAIDA;101-32;ANTIGUA SUBESTACION TEBAIDA;EDEQ;R
30861362;R-062;RST;-75,68413214;4,567742941;630;CIRCASIA;303-25-;VR LA POLA FC CS BALCON;EDEQ;R
31266617;R-079;RST;-75,67659479;4,545731044;630;ARMENIA;109-20-;FTE A LA IGLESIA DEL PARAISO;EDEQ;R
31044432;R-001;RST;-75,65600357;4,557783847;630;ARMENIA;112-23-;AV BOLIVAR 19N 39 RENAULT;EDEQ;R
31044433;R-002;RST;-75,64990001;4,561058767;630;ARMENIA;112-23-;FRENTE AL CENTRO DE CONVENCION;EDEQ;R
30974506;R-029;RST;-75,7074517;4,520205626;630;ARMENIA;111-22-;URB LINDARAJA ET I CR 39 CL50;EDEQ;R
30636847;R-051;RST;-75,66789846;4,44590344;630;CALARCÁ;205-24-;VR QBRADA NEGRA CORREJIMIENTO;EDEQ;R
30748731;R-026;RST;-75,78609711;4,514840404;630;MONTENEGRO;111-24-;CRIO PUEBLO TAPADO VIA URANIA;EDEQ;R
30748730;R-120;RST;-75,77276045;4,498892905;630;ARMENIA;111-24-;VR REVANCHA FC TESORITO;EDEQ;R
31173551;R-052;RST;-75,63690741;4,618078594;630;CIRCASIA;307-23-;CR 12 9 09;EDEQ;R
31173552;R-121;RST;-75,63102143;4,620378162;630;CIRCASIA;307-23-;CRA 16 CLL 2;EDEQ;R
30773027;R-116;RST;-75,7499899;4,57418506;630;QUIMBAYA;303-26-;VD PUEBLO RICO FCA SAN JOAQUÍN;EDEQ;R
30773028;R-054;RST;-75,75428619;4,578708875;630;QUIMBAYA;303-26-;VR PUEBLO RICO FC VALDIVIA;EDEQ;R
31015425;R-119;RST;-75,63487131;4,55947009;630;CALARCÁ;208-26-;VDA CHAGUALÁ FCA LAS BRISAS;EDEQ;R
30986929;R-040;RST;-75,80852598;4,483230579;630;MONTENEGRO;101-26-;VR EL PRADO FC ARIZONA;EDEQ;R
37146422;R-146;RST;-75,70313029;4,481103121;600;CALARCÁ;110-32;VDA BALBOA LINEA 33 KV;EDEQ;R
30636846;R-096;RST;-75,67890899;4,440236245;630;CALARCÁ;205-24-;VR QUEBRADA N FCA CAJETILLA;PARTICULAR;R
40248479;R-143;RST;-75,81619958;4,546598546;;MONTENEGRO;303-23-;;EDEQ;R
43135694;R-168;STR;-75,66425053;4,501343065;;CALARCÁ;205-23-;VR LA BELLA FC TUCUMAY;EDEQ;R
43214750;R-170;RST;-75,85912623;4,494566344;;MONTENEGRO;101-26-;VR LA MONTANA PTO DE SALUD;EDEQ;R
39893689;R-153;RST;-75,66430121;4,535453498;630;ARMENIA;208-28-;AV CENTENARIO FTE CJTO IBERICA;EDEQ;R
43244538;R-169;RST;-75,65491879;4,49575056;;CALARCÁ;205-23-;VEREDA PTO RICO FCA EL EDEN;EDEQ;R
43260298;R-176;RST;-75,67489358;4,544026815;;ARMENIA;109-25-;;EDEQ;R
43287608;R-172;RST;-75,6886968;4,51386524;;ARMENIA;110-24-;BRR CASTILLA BODEGA POSTOBON;EDEQ;R
43260331;R-178;RST;-75,70596553;4,52555933;;ARMENIA;111-22-;PLAZOLETA BARRIO ZULDEMAYDA;EDEQ;R
46208246;R-182;RST;-75,68463895;4,548205859;;ARMENIA;113-24-;;;R
46225245;R-177;RST;-75,69850694;4,52914118;;ARMENIA;109-28-;CALLE 30A # 40-44;EDEQ;R
31239858;R-056;RST;-75,56706639;4,640279348;630;SALENTO;307-22-;PLANTA DE TRAT.ESAQUIN;EDEQ;R
31239857;R-129;RST;-75,57240823;4,641120955;630;SALENTO;307-22-;CLL 6 CRA 1;EDEQ;R
39893987;R-154;RST;-75,64785922;4,559032699;630;ARMENIA;208-28-;AV CENTENARIO GLORIETA BATALLON;EDEQ;R
31227477;R-102;RST;-75,69873241;4,514108587;630;ARMENIA;110-22-;ESTADIO CENTENARIO;PARTICULAR;R
31266626;R-086;RST;-75,766413;4,459939915;630;LA TEBAIDA;101-23-;VR EDEN FC ANDALUCIA;EDEQ;R
40252713;R-167;RST;-75,67590867;4,632913304;;FILANDIA;307-24-;;EDEQ;R
40243281;R-142;RST;-75,79195657;4,636367258;;QUIMBAYA;304-27-;VR COROZAL FC CORCEGA;EDEQ;R
43320763;R-175;RST;-75,68550844;4,540839851;;ARMENIA;109-20-;;;R
46675869;R-202;RST;-75,69746708;4,524912478;;ARMENIA;111-23-;;;R
43137737;R-160;RST;-75,70295092;4,687213064;;FILANDIA;304-22-;VR PALMERA FC LA ESPERANZA;EDEQ;R
43237464;R-173;STR;-75,76976265;4,618605198;;QUIMBAYA;304-25-;SEDE ROTARIO VIA A ARMENIA;EDEQ;R
46683086;R-215;RST;-75,65419399;4,560318944;;ARMENIA;112-22-;;;R
46688934;R-218;RST;-75,72270366;4,422969928;;CALARCÁ;206-25-;;;R
46732539;R-214;RST;-75,82670864;4,609685637;;QUIMBAYA;304-27-;VDA KERMAN PANACA ET 2;EDEQ;R
46737008;R-199;RST;-75,60132423;4,645335964;;SALENTO;307-22-;VDA EL AGRADO FCA EL REMANSO;EDEQ;R
40252599;R-072;RSTN;-75,6601685;4,527193293;;CALARCÁ;208-22-;VR LA FLORESTA FC EL PORVENIR;;R
43188525;R-144;RST;-75,7519988;4,455122141;;ARMENIA;205-25-;V EL EDEN FCA LA ESMERALDA;EDEQ;R
43244480;R-171;RST;-75,79051235;4,457956534;;LA TEBAIDA;101-24-;CLL 12 VARIANTE VIA AL VALLE;EDEQ;R
43279756;R-179;RST;-75,69890405;4,520619279;;ARMENIA;110-25-;CLL 10 23E-07;EDEQ;R
30986930;R-041;RST;-75,80876116;4,482671356;630;MONTENEGRO;101-26-;VR EL PRADO FC ARIZONA;EDEQ;R
40252990;R-166;RST;-75,67589169;4,632801806;;FILANDIA;307-23-;;EDEQ;R
46729751;R-193;RST;-75,6819566;4,423483715;;CÓRDOBA;206-22-;VDA GUAYAQUIL ALTO FCA LA PALMA;EDEQ;R
31266613;R-093;RST;-75,71214654;4,505744925;630;ARMENIA;101-23-;MUEBLES QUINDIO;EDEQ;R
46254721;R-186;RST;-75,65988507;4,551379779;;ARMENIA;112-23-;;;R
46677669;R-213;RSTN;-75,70703424;4,50931451;;ARMENIA;111-25-;;;R
46678937;R-210;RST;-75,51546914;4,636205594;;SALENTO;307-22-;;;R
43255025;R-174;RST;-75,64582155;4,519018774;;CALARCÁ;208-25-;;EDEQ;R
39594836;R-157;RST;-75,64533229;4,616566025;630;CIRCASIA;307-23-;FTE COL HENRY MARIN GRANADA;EDEQ;R
46347234;R-189;RST;-75,70424607;4,407539635;;CÓRDOBA;206-22-;;;R
46347846;R-188;RST;-75,69363685;4,518482945;;ARMENIA;110-25-;;;R
40246010;R-161;RST;-75,65024753;4,593168277;;CIRCASIA;303-25-;FCA EL CRUCERO VD EL CONGAL;EDEQ;R
40251513;R-162;RST;-75,69613229;4,505067746;;ARMENIA;110-22-;;;R
46195817;R-181;RSTN;-75,69376661;4,510295954;;ARMENIA;110-22-;;;R
43330024;R-180;RST;-75,68484043;4,544928338;;ARMENIA;114-23-;BA CENTENARIO ANTG BASURERO;EDEQ;R
46196501;R-185;RST;-75,68119375;4,540135449;;ARMENIA;109-20-;;;R
46227251;R-187;RST;-75,65761279;4,561431734;;ARMENIA;112-24-;CRA 19 FRENTE AL COND NAVARRA;EDEQ;R
46686473;R-184;RST;-75,69410574;4,539509141;;ARMENIA;114-22-;;;R
46686867;R-191;RSTN;-75,71644388;4,629997623;;FILANDIA;304-23-;;;R
39965564;R-155;RST;-75,70172491;4,513793983;630;ARMENIA;111-25-;UR VL CENTENARIO MZ A CS 09;EDEQ;R
43143359;R-163;RST;-75,69129873;4,506253956;;ARMENIA;110-24-;ENTRADA BARRIO GENESIS;EDEQ;R
30720547;R-112;RST;-75,70781778;4,529158484;630;ARMENIA;114-24-;BRR LA ESMERALDA MZ 2 CS 02;EDEQ;R
30852243;R-050;RST;-75,66522258;4,500639721;630;CALARCÁ;205-23-;FC SANTA LUCIA VR LA BELLA;EDEQ;R
31214955;R-038;RST;-75,69101696;4,519032437;630;ARMENIA;110-25-;ENTRADA AL BRR AL ISABELA;EDEQ;R
39661324;R-159;RST;-75,70402386;4,337816153;;PIJAO;206-23-;CR 6 NO 10-02;EDEQ;R
46399540;R-195;RST;-75,78889482;4,554480766;;MONTENEGRO;303-23-;;EDEQ;R
39594020;R-148;RST;-75,6631497;4,557194107;630;ARMENIA;113-26-;CRA 19-19N MERCEDES NORTE;EDEQ;R
39661189;R-158;RST;-75,70380417;4,338265243;;PIJAO;206-22-;CR 6 4 59 IGLESI8A PENTECOSTAL;EDEQ;R
46915601;R-203;RST;-75,69664358;4,524590262;;ARMENIA;110-26-;;;R
46916224;R-190;RST;-75,78265491;4,457266503;;LA TEBAIDA;101-22-;;;R
46926155;R-220;RST;-75,66204964;4,548184681;;ARMENIA;113-23-;CRA 15 4N 77 NUEVA CECILIA;EDEQ;R
46926879;R-229;RST;-75,69512326;4,536000236;;ARMENIA;109-23-;;;R
46909750;R-216;RST;-75,82663231;4,455534286;;MONTENEGRO;101-25-;VDA GUAYCO FCA VL RODAS;EDEQ;R
30923544;110-31;RST;-75,68730596;4,520493454;600;ARMENIA;110-31;CARRERA 18 CLL 47;EDEQ;I
46729085;205-33;RST;-75,71627226;4,46274787;600;ARMENIA;205-33;;EDEQ;I
30636797;205-24-;RST;-75,71632058;4,462892915;200;ARMENIA;205-24-;VR EL CAIMO;EDEQ;I
30638118;110-32;RST;-75,68728547;4,520467244;600;ARMENIA;110-32;CARRERA 18 CLL 47;EDEQ;I
30638362;101-33;RST;-75,78047732;4,466897003;600;LA TEBAIDA;101-33;VR PADILLA;EDEQ;I
30641589;303-27-;RST;-75,74458105;4,566158733;100;MONTENEGRO;303-27-;BA CALDAS;EDEQ;I
30642800;303-32;RST;-75,74454216;4,566206677;150;MONTENEGRO;303-32;BA CALDAS;EDEQ;I
30642929;114-32;RST;-75,70652401;4,541060445;500;ARMENIA;114-32;SUBESTACION LA PATRIA;EDEQ;I
30650809;114-23-;RST;-75,70664684;4,540970784;200;ARMENIA;114-23-;SUBESTACION LA PATRIA;EDEQ;I
30664703;110-26-;RST;-75,68731022;4,520702918;200;ARMENIA;110-26-;CARRERA 18 CLL 47;EDEQ;I
30679608;208-24-;RST;-75,64380702;4,531919398;300;CALARCÁ;208-24-;CL 40 CR 29;EDEQ;I
30689123;205-22-;RST;-75,71639859;4,462908713;200;ARMENIA;205-22-;VR EL CAIMO;EDEQ;I
30692220;304-26-;RST;-75,75187668;4,624749124;50;QUIMBAYA;304-26-;VR LA SOLEDAD;EDEQ;I
30700471;109-20-;RST;-75,67229006;4,539703739;200;ARMENIA;109-20-;CR 21 CL 13 CENTRO DE CONTROL;EDEQ;I
30707263;112-35;RST;-75,64896212;4,565875138;20;ARMENIA;112-35;AV BOLIVAR CR 14 CL 36N;EDEQ;I
30709644;316-22;RST;-75,76604582;4,540199052;200;MONTENEGRO;316-22;VR BARAYA PARQUE DEL CAFE;EDEQ;I
30720517;114-24-;RST;-75,70661935;4,541070026;200;ARMENIA;114-24-;SUBESTACION LA PATRIA;EDEQ;I
30736378;109-29-;RST;-75,67246572;4,539579918;200;ARMENIA;109-29-;CR 21 CL 13 CENTRO DE CONTROL;EDEQ;I
30748658;111-24-;RST;-75,71280793;4,5184377;150;ARMENIA;111-24-;ALM EDEQ;EDEQ;I
30755284;111-25-;RST;-75,71251336;4,518437144;150;ARMENIA;111-25-;ALM EDEQ;EDEQ;I
30763343;307-25-;RST;-75,6150488;4,623418941;150;SALENTO;307-25-;VR LOS PINOS;EDEQ;I
30766326;205-25-;RST;-75,71626895;4,462879293;200;ARMENIA;205-25-;VR EL CAIMO;EDEQ;I
30772960;303-26-;RST;-75,74459078;4,566184214;200;MONTENEGRO;303-26-;BA CALDAS;EDEQ;I
